Id,Title,Tags,Acceptance,Difficulty,Frequency,Link
41,First Missing Positive,Array,34.1%,Hard,29.3836,https://leetcode.com/problems/first-missing-positive
49,Group Anagrams,"Hash Table, String",59.9%,Medium,18.1691,https://leetcode.com/problems/group-anagrams
442,Find All Duplicates in an Array,Array,69.2%,Medium,64.6918,https://leetcode.com/problems/find-all-duplicates-in-an-array
647,Palindromic Substrings,"String, Dynamic Programming",62.8%,Medium,16.3886,https://leetcode.com/problems/palindromic-substrings
1326,Minimum Number of Taps to Open to Water a Garden,"Dynamic Programming, Greedy",47.5%,Hard,100.0,https://leetcode.com/problems/minimum-number-of-taps-to-open-to-water-a-garden
