Id,Title,Tags,Acceptance,Difficulty,Frequency,Link
48,Rotate Image,Array,61.1%,Medium,0.472925,https://leetcode.com/problems/rotate-image
152,Maximum Product Subarray,"Array, Dynamic Programming",32.9%,Medium,1.23632,https://leetcode.com/problems/maximum-product-subarray
239,Sliding Window Maximum,"Heap, Sliding Window, Dequeue",44.8%,Hard,2.77604,https://leetcode.com/problems/sliding-window-maximum
332,Reconstruct Itinerary,"Depth-first Search, Graph",38.3%,Medium,1.34739,https://leetcode.com/problems/reconstruct-itinerary
1012,Numbers With Repeated Digits,"Math, Dynamic Programming",37.9%,Hard,100.0,https://leetcode.com/problems/numbers-with-repeated-digits
1338,Reduce Array Size to The Half,"Array, Greedy",67.7%,Medium,5.73584,https://leetcode.com/problems/reduce-array-size-to-the-half
1370,Increasing Decreasing String,"String, Sort",77.5%,Easy,44.0839,https://leetcode.com/problems/increasing-decreasing-string
1411,Number of Ways to Paint N × 3 Grid,Dynamic Programming,60.6%,Hard,61.6519,https://leetcode.com/problems/number-of-ways-to-paint-n-3-grid
