Id,Title,Tags,Acceptance,Difficulty,Frequency,Link
49,Group Anagrams,"Hash Table, String",59.9%,Medium,7.07867,https://leetcode.com/problems/group-anagrams
362,Design Hit Counter,Design,65.6%,Medium,12.8814,https://leetcode.com/problems/design-hit-counter
380,Insert Delete GetRandom O(1),"Array, Hash Table, Design",49.2%,Medium,100.0,https://leetcode.com/problems/insert-delete-getrandom-o1
381,Insert Delete GetRandom O(1) - Duplicates allowed,"Array, Hash Table, Design",35.0%,Hard,56.4407,https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed
