Id,Title,Tags,Acceptance,Difficulty,Frequency,Link
53,Maximum Subarray,"Array, Divide and Conquer, Dynamic Programming",47.9%,Easy,7.07751,https://leetcode.com/problems/maximum-subarray
54,Spiral Matrix,Array,36.7%,Medium,6.61884,https://leetcode.com/problems/spiral-matrix
55,Jump Game,"Array, Greedy",35.3%,Medium,1.74721,https://leetcode.com/problems/jump-game
56,Merge Intervals,"Array, Sort",41.5%,Medium,54.5036,https://leetcode.com/problems/merge-intervals
57,Insert Interval,"Array, Sort",35.4%,Medium,4.47413,https://leetcode.com/problems/insert-interval
59,Spiral Matrix II,Array,58.3%,Medium,0.319377,https://leetcode.com/problems/spiral-matrix-ii
60,Permutation Sequence,"Math, Backtracking",39.7%,Hard,1.11557,https://leetcode.com/problems/permutation-sequence
61,Rotate List,"Linked List, Two Pointers",32.0%,Medium,0.149956,https://leetcode.com/problems/rotate-list
62,Unique Paths,"Array, Dynamic Programming",56.4%,Medium,4.14673,https://leetcode.com/problems/unique-paths
63,Unique Paths II,"Array, Dynamic Programming",35.4%,Medium,1.01017,https://leetcode.com/problems/unique-paths-ii
64,Minimum Path Sum,"Array, Dynamic Programming",56.6%,Medium,1.01982,https://leetcode.com/problems/minimum-path-sum
65,Valid Number,"Math, String",16.1%,Hard,59.1795,https://leetcode.com/problems/valid-number
66,Plus One,Array,42.2%,Easy,1.90748,https://leetcode.com/problems/plus-one
67,Add Binary,"Math, String",47.4%,Easy,82.6711,https://leetcode.com/problems/add-binary
70,Climbing Stairs,Dynamic Programming,48.8%,Easy,0.925147,https://leetcode.com/problems/climbing-stairs
71,Simplify Path,"String, Stack",35.0%,Medium,47.8865,https://leetcode.com/problems/simplify-path
72,Edit Distance,"String, Dynamic Programming",47.2%,Hard,1.08828,https://leetcode.com/problems/edit-distance
73,Set Matrix Zeroes,Array,44.7%,Medium,8.80742,https://leetcode.com/problems/set-matrix-zeroes
74,Search a 2D Matrix,"Array, Binary Search",38.3%,Medium,4.78478,https://leetcode.com/problems/search-a-2d-matrix
75,Sort Colors,"Array, Two Pointers, Sort",50.0%,Medium,6.52664,https://leetcode.com/problems/sort-colors
76,Minimum Window Substring,"Hash Table, Two Pointers, String, Sliding Window",36.3%,Hard,54.0889,https://leetcode.com/problems/minimum-window-substring
77,Combinations,Backtracking,58.2%,Medium,1.22639,https://leetcode.com/problems/combinations
78,Subsets,"Array, Backtracking, Bit Manipulation",65.8%,Medium,24.0525,https://leetcode.com/problems/subsets
79,Word Search,"Array, Backtracking",37.3%,Medium,11.3039,https://leetcode.com/problems/word-search
81,Search in Rotated Sorted Array II,"Array, Binary Search",33.7%,Medium,2.01238,https://leetcode.com/problems/search-in-rotated-sorted-array-ii
