Id,Title,Tags,Acceptance,Difficulty,Frequency,Link
1,Two Sum,"Array, Hash Table",46.8%,Easy,3.96496,https://leetcode.com/problems/two-sum
20,Valid Parentheses,"String, Stack",40.0%,Easy,7.28694,https://leetcode.com/problems/valid-parentheses
42,Trapping Rain Water,"Array, Two Pointers, Dynamic Programming, Stack",51.8%,Hard,53.6435,https://leetcode.com/problems/trapping-rain-water
121,Best Time to Buy and Sell Stock,"Array, Dynamic Programming",51.9%,Easy,3.9966,https://leetcode.com/problems/best-time-to-buy-and-sell-stock
199,Binary Tree Right Side View,"Tree, Depth-first Search, Breadth-first Search, Recursion, Queue",56.7%,Medium,5.29558,https://leetcode.com/problems/binary-tree-right-side-view
215,Kth Largest Element in an Array,"Divide and Conquer, Heap",59.1%,Medium,3.84784,https://leetcode.com/problems/kth-largest-element-in-an-array
749,Contain Virus,Depth-first Search,48.5%,Hard,100.0,https://leetcode.com/problems/contain-virus
1234,Replace the Substring for Balanced String,"Two Pointers, String",34.6%,Medium,0.0,https://leetcode.com/problems/replace-the-substring-for-balanced-string
