Id,Title,Tags,Acceptance,Difficulty,Frequency,Link
56,Merge Intervals,"Array, Sort",41.5%,Medium,5.69523,https://leetcode.com/problems/merge-intervals
68,Text Justification,String,30.4%,Hard,40.0249,https://leetcode.com/problems/text-justification
273,Integer to English Words,"Math, String",28.4%,Hard,65.6703,https://leetcode.com/problems/integer-to-english-words
362,Design Hit Counter,Design,65.6%,Medium,59.8289,https://leetcode.com/problems/design-hit-counter
981,Time Based Key-Value Store,"Hash Table, Binary Search",54.3%,Medium,100.0,https://leetcode.com/problems/time-based-key-value-store
