Id,Title,Tags,Acceptance,Difficulty,Frequency,Link
1,Two Sum,"Array, Hash Table",46.8%,Easy,40.4025,https://leetcode.com/problems/two-sum
2,Add Two Numbers,"Linked List, Math, Recursion",35.8%,Medium,20.2114,https://leetcode.com/problems/add-two-numbers
3,Longest Substring Without Repeating Characters,"Hash Table, Two Pointers, String, Sliding Window",31.6%,Medium,17.3886,https://leetcode.com/problems/longest-substring-without-repeating-characters
5,Longest Palindromic Substring,"String, Dynamic Programming",30.7%,Medium,13.1274,https://leetcode.com/problems/longest-palindromic-substring
8,String to Integer (atoi),"Math, String",15.8%,Medium,4.61849,https://leetcode.com/problems/string-to-integer-atoi
14,Longest Common Prefix,String,36.3%,Easy,5.0612,https://leetcode.com/problems/longest-common-prefix
15,3Sum,"Array, Two Pointers",28.3%,Medium,4.78486,https://leetcode.com/problems/3sum
20,Valid Parentheses,"String, Stack",40.0%,Easy,9.33683,https://leetcode.com/problems/valid-parentheses
21,Merge Two Sorted Lists,"Linked List, Recursion",56.5%,Easy,2.42463,https://leetcode.com/problems/merge-two-sorted-lists
22,Generate Parentheses,"String, Backtracking",65.9%,Medium,0.762834,https://leetcode.com/problems/generate-parentheses
23,Merge k Sorted Lists,"Linked List, Divide and Conquer, Heap",43.2%,Hard,7.41093,https://leetcode.com/problems/merge-k-sorted-lists
25,Reverse Nodes in k-Group,Linked List,45.6%,Hard,8.43753,https://leetcode.com/problems/reverse-nodes-in-k-group
33,Search in Rotated Sorted Array,"Array, Binary Search",36.2%,Medium,5.51086,https://leetcode.com/problems/search-in-rotated-sorted-array
42,Trapping Rain Water,"Array, Two Pointers, Dynamic Programming, Stack",51.8%,Hard,1.00924,https://leetcode.com/problems/trapping-rain-water
48,Rotate Image,Array,61.1%,Medium,64.348,https://leetcode.com/problems/rotate-image
49,Group Anagrams,"Hash Table, String",59.9%,Medium,1.71227,https://leetcode.com/problems/group-anagrams
53,Maximum Subarray,"Array, Divide and Conquer, Dynamic Programming",47.9%,Easy,20.3218,https://leetcode.com/problems/maximum-subarray
54,Spiral Matrix,Array,36.7%,Medium,5.03622,https://leetcode.com/problems/spiral-matrix
