Id,Title,Tags,Acceptance,Difficulty,Frequency,Link
1,Two Sum,"Array, Hash Table",46.8%,Easy,7.99117,https://leetcode.com/problems/two-sum
8,String to Integer (atoi),"Math, String",15.8%,Medium,50.0512,https://leetcode.com/problems/string-to-integer-atoi
49,Group Anagrams,"Hash Table, String",59.9%,Medium,46.821,https://leetcode.com/problems/group-anagrams
104,Maximum Depth of Binary Tree,"Tree, Depth-first Search, Recursion",68.5%,Easy,32.8251,https://leetcode.com/problems/maximum-depth-of-binary-tree
146,LRU Cache,Design,36.4%,Medium,50.7303,https://leetcode.com/problems/lru-cache
200,Number of Islands,"Depth-first Search, Breadth-first Search, Union Find",49.7%,Medium,75.3652,https://leetcode.com/problems/number-of-islands
205,Isomorphic Strings,Hash Table,40.7%,Easy,100.0,https://leetcode.com/problems/isomorphic-strings
206,Reverse Linked List,Linked List,65.9%,Easy,24.3478,https://leetcode.com/problems/reverse-linked-list
238,Product of Array Except Self,Array,61.4%,Medium,40.9444,https://leetcode.com/problems/product-of-array-except-self
